file_name,paragraph_index,agreement_type,clause_type,clause_text
emp_001.txt,19,rental,maintenance,"3 
(b) “Documentation” will describe in detail and in a completely self-contained 
manner how the User may access and use the software/service including, but not 
limited, to the tracker/dashboard to be employed by the agency and any other 
technology based platform used for all tasks assigned to the Agency such that any 
reader of the Documentation can access, use and maintain all of the functionalities, 
maintenance and upgradation of the software tool/service without the need for any 
further instructions."
emp_001.txt,19,service,force_majeure,"3 
(b) “Documentation” will describe in detail and in a completely self-contained 
manner how the User may access and use the software/service including, but not 
limited, to the tracker/dashboard to be employed by the agency and any other 
technology based platform used for all tasks assigned to the Agency such that any 
reader of the Documentation can access, use and maintain all of the functionalities, 
maintenance and upgradation of the software tool/service without the need for any 
further instructions."
emp_001.txt,20,employment,obligations,"(c) ‘Services’ shall mean and include the Services offered by the Agency to the 
Bank, including but not limited to creative services for offline and digital medium 
for SBI as more particularly described in Statement of Work annexed to this 
Agreement as Annexure A and the RFP."
emp_001.txt,20,service,scope_of_work,"(c) ‘Services’ shall mean and include the Services offered by the Agency to the 
Bank, including but not limited to creative services for offline and digital medium 
for SBI as more particularly described in Statement of Work annexed to this 
Agreement as Annexure A and the RFP."
emp_001.txt,21,employment,obligations,(d) “Confidential Information” shall have the meaning set forth in Clause 15.1.
emp_001.txt,21,employment,confidentiality,(d) “Confidential Information” shall have the meaning set forth in Clause 15.1.
emp_001.txt,21,nda,confidentiality,(d) “Confidential Information” shall have the meaning set forth in Clause 15.1.
emp_001.txt,22,employment,obligations,"(e) “Intellectual Property Rights” shall mean, on a worldwide basis, any and 
all: 
(i) Rights associated with works of authorship, including copyrights &  moral 
rights;  
(ii) Trademarks;  
(iii) Trade secret rights;  
(iv) Patents, designs, algorithms and other industrial property rights;  
(v) Other intellectual and industrial property rights of every kind and nature, 
however designated, whether arising by operation of law, contract, license or 
otherwise; and  
(vi) Registrations, initial applications, renewals, extensions, continuations, 
divisions or reissues thereof now or hereafter in force (including any rights in 
any of the foregoing)."
emp_001.txt,22,employment,confidentiality,"(e) “Intellectual Property Rights” shall mean, on a worldwide basis, any and 
all: 
(i) Rights associated with works of authorship, including copyrights &  moral 
rights;  
(ii) Trademarks;  
(iii) Trade secret rights;  
(iv) Patents, designs, algorithms and other industrial property rights;  
(v) Other intellectual and industrial property rights of every kind and nature, 
however designated, whether arising by operation of law, contract, license or 
otherwise; and  
(vi) Registrations, initial applications, renewals, extensions, continuations, 
divisions or reissues thereof now or hereafter in force (including any rights in 
any of the foregoing)."
emp_001.txt,22,nda,intellectual_property,"(e) “Intellectual Property Rights” shall mean, on a worldwide basis, any and 
all: 
(i) Rights associated with works of authorship, including copyrights &  moral 
rights;  
(ii) Trademarks;  
(iii) Trade secret rights;  
(iv) Patents, designs, algorithms and other industrial property rights;  
(v) Other intellectual and industrial property rights of every kind and nature, 
however designated, whether arising by operation of law, contract, license or 
otherwise; and  
(vi) Registrations, initial applications, renewals, extensions, continuations, 
divisions or reissues thereof now or hereafter in force (including any rights in 
any of the foregoing)."
emp_001.txt,24,employment,obligations,“Territory” shall mean the entire country of India.
emp_001.txt,26,employment,obligations,“Effective Date” shall mean the date on which this Agreement takes effect.
emp_001.txt,28,employment,obligations,"“Service Provider/ Agency/Vendor” shall mean the successful Bidder found 
eligible as per eligibility criteria set out in the RFP no: CC/M&C/2020-21/06 dated 
17.02.2021 whose Bid has been accepted and who has emerged as the 
Successful Bidder(s) as per the selection criteria set out in the RFP and to whom 
notification of award has been given by Bank."
emp_001.txt,28,service,force_majeure,"“Service Provider/ Agency/Vendor” shall mean the successful Bidder found 
eligible as per eligibility criteria set out in the RFP no: CC/M&C/2020-21/06 dated 
17.02.2021 whose Bid has been accepted and who has emerged as the 
Successful Bidder(s) as per the selection criteria set out in the RFP and to whom 
notification of award has been given by Bank."
emp_001.txt,30,employment,obligations,"“Reports” shall mean the reports, materials, presentations or other 
communications, written or otherwise, in draft or final form, provided by Service 
Provider in terms of this Agreement."
emp_001.txt,32,employment,obligations,“Request for Proposal (RFP)” shall mean RFP No.
emp_001.txt,35,employment,obligations,“Agreement/Contract” shall mean this agreement including all its Annexure.
emp_001.txt,40,employment,obligations,"1.2.4 The provisions of the contents table, headings, clause numbers, italics, bold 
print and underlining is for ease of reference only and shall not affect the 
interpretation of this Agreement."
emp_001.txt,41,employment,obligations,"1.2.5 The Schedules, Annexures and Appendices to this Agreement shall form 
part of this Agreement."
emp_001.txt,43,service,service_levels,"1.2.7 A reference to any statute, regulation, rule or other legislative provision 
includes any amendment to the statutory modification or re-enactment or, 
legislative provisions substituted for, and any statutory instrument issued under 
that statute, regulation, rule or other legislative provision."
emp_001.txt,44,employment,notice_period,"1.2.8 Any agreement, notice, consent, approval, disclosure, or communication 
under or pursuant to this Agreement is to be in writing."
emp_001.txt,45,employment,obligations,"5 
1.2.9 The terms not defined in this agreement shall be given the same meaning 
as given to them in the RFP."
emp_001.txt,46,employment,obligations,"If no such meaning is given technical words shall be 
understood in technical sense in accordance with the industry practices."
emp_001.txt,47,employment,obligations,"1.3 
Commencement, Term & Change in Terms 
1.3.1 This 
Agreement 
shall 
be 
deemed 
to 
have 
commenced 
from 
______________(Effective Date)"
emp_001.txt,48,employment,obligations,"1.3.2 
This Agreement shall be in force for an initial period of one year and may be 
extended further for a period of one year at a time for up to three years at the sole 
discretion of the Bank, if the services provided by the Agency, are  found to be 
satisfactory."
emp_001.txt,48,employment,probation_period,"1.3.2 
This Agreement shall be in force for an initial period of one year and may be 
extended further for a period of one year at a time for up to three years at the sole 
discretion of the Bank, if the services provided by the Agency, are  found to be 
satisfactory."
emp_001.txt,48,service,scope_of_work,"1.3.2 
This Agreement shall be in force for an initial period of one year and may be 
extended further for a period of one year at a time for up to three years at the sole 
discretion of the Bank, if the services provided by the Agency, are  found to be 
satisfactory."
emp_001.txt,49,employment,termination,"Notwithstanding the foregoing, the agreement may be terminated by 
either Party by notice in writing in accordance with the termination clauses of this 
Agreement."
emp_001.txt,49,employment,notice_period,"Notwithstanding the foregoing, the agreement may be terminated by 
either Party by notice in writing in accordance with the termination clauses of this 
Agreement."
emp_001.txt,49,rental,termination,"Notwithstanding the foregoing, the agreement may be terminated by 
either Party by notice in writing in accordance with the termination clauses of this 
Agreement."
emp_001.txt,50,service,scope_of_work,"1.3.3 
Either party can propose changes to the scope, nature or time schedule of 
services being performed under this Service Level Agreement."
emp_001.txt,50,service,service_levels,"1.3.3 
Either party can propose changes to the scope, nature or time schedule of 
services being performed under this Service Level Agreement."
emp_001.txt,51,service,service_levels,"Such changes can 
be made only upon mutually accepted terms & conditions maintaining the spirit 
(Purpose) of this Service Level Agreement."
emp_001.txt,53,service,scope_of_work,"SCOPE OF WORK 
The scope of work is detailed in the Statement of Work annexed below as 
Annexure A (“Services”) and in the RFP."
emp_001.txt,54,service,scope_of_work,"If Client requests Agency to provide services other than or in addition to the 
Services (“Additional Services”), the parties agree that the Additional Services 
may be subject to separate terms and conditions, including commercial terms."
emp_001.txt,55,employment,obligations,"Where the Additional Services include programmatic trading services, such 
services shall be treated as services provided by an independent third party from 
Agency and the provision of such services shall be solely upon separate terms and 
conditions."
emp_001.txt,55,service,scope_of_work,"Where the Additional Services include programmatic trading services, such 
services shall be treated as services provided by an independent third party from 
Agency and the provision of such services shall be solely upon separate terms and 
conditions."
emp_001.txt,56,service,scope_of_work,"Any Client Affiliate in the Territory may avail Services to from the Agency by 
entering into a Statement of Work."
emp_001.txt,57,service,scope_of_work,"Each such Statement of Work will be governed 
by the terms of this Agreement and Client agrees to procure the adherence of each"
emp_001.txt,58,employment,obligations,"6 
such Affiliate to the terms of this Agreement and the performance of the Client 
Affiliate of its obligations under the applicable Statement of Work."
emp_001.txt,58,service,scope_of_work,"6 
such Affiliate to the terms of this Agreement and the performance of the Client 
Affiliate of its obligations under the applicable Statement of Work."
emp_001.txt,59,employment,obligations,"Solely in relation 
to Services provided under a Statement of Work to any Client Affiliate, any 
references to Client in such Statement of Work shall be deemed to be a reference 
to the Client Affiliate."
emp_001.txt,59,service,scope_of_work,"Solely in relation 
to Services provided under a Statement of Work to any Client Affiliate, any 
references to Client in such Statement of Work shall be deemed to be a reference 
to the Client Affiliate."
emp_001.txt,60,employment,obligations,"The Client acknowledges that the performance of Services shall be subject to the 
rules/guidelines as laid down by the industry bodies like Advertising Agencies 
Association of India (AAAI), Indian Broadcasting Federation (IBF), Indian Outdoor 
Advertising Association (IOAA), Indian Newspaper Society (INS), Prasar Bharati – 
Doordarshan (DD), Internet & Mobile Association of India (IAMAI), All India Radio 
(AIR) and the rules laid down by the Joint Working Committee of AAAI-IBF and 
AAAI-INS."
emp_001.txt,60,service,scope_of_work,"The Client acknowledges that the performance of Services shall be subject to the 
rules/guidelines as laid down by the industry bodies like Advertising Agencies 
Association of India (AAAI), Indian Broadcasting Federation (IBF), Indian Outdoor 
Advertising Association (IOAA), Indian Newspaper Society (INS), Prasar Bharati – 
Doordarshan (DD), Internet & Mobile Association of India (IAMAI), All India Radio 
(AIR) and the rules laid down by the Joint Working Committee of AAAI-IBF and 
AAAI-INS."
emp_001.txt,63,employment,obligations,3.1 Time shall be the essence of this Agreement.
emp_001.txt,64,employment,obligations,"The agency shall therefore fully 
abide by various time limits as prescribed for different assignments and the 
performance of the agency shall be judged as per the adherence to such quality 
and time parameters as laid down for the respective work."
emp_001.txt,64,rental,rent_terms,"The agency shall therefore fully 
abide by various time limits as prescribed for different assignments and the 
performance of the agency shall be judged as per the adherence to such quality 
and time parameters as laid down for the respective work."
emp_001.txt,65,employment,obligations,"The agency shall align 
its team as per the working days/time of the client and as and when required in 
case of exigency of the work."
emp_001.txt,67,service,scope_of_work,3.3 Correction of Deficiencies in Deliverables (as mentioned in Annexure-A).
emp_001.txt,68,employment,termination,"If Service provider is unable to correct all Deficiencies preventing Acceptance of 
a Deliverable for which Service provider is responsible after a reasonable number 
of repeated efforts, the Bank may at its discretion: 
      a) Allow Service provider to continue its efforts to make corrections; or 
b) Accept the Deliverable with its Deficiencies and reach agreement with 
Service provider on an equitable reduction to Service provider’s Charges 
for developing such Deliverable to reflect the uncorrected Deficiencies; 
or 
c) Terminate this Agreement for cause in accordance with Clause 16
 except 
that the Bank is under no obligation to provide Service provider any"
emp_001.txt,68,employment,obligations,"If Service provider is unable to correct all Deficiencies preventing Acceptance of 
a Deliverable for which Service provider is responsible after a reasonable number 
of repeated efforts, the Bank may at its discretion: 
      a) Allow Service provider to continue its efforts to make corrections; or 
b) Accept the Deliverable with its Deficiencies and reach agreement with 
Service provider on an equitable reduction to Service provider’s Charges 
for developing such Deliverable to reflect the uncorrected Deficiencies; 
or 
c) Terminate this Agreement for cause in accordance with Clause 16
 except 
that the Bank is under no obligation to provide Service provider any"
emp_001.txt,68,service,payment_terms,"If Service provider is unable to correct all Deficiencies preventing Acceptance of 
a Deliverable for which Service provider is responsible after a reasonable number 
of repeated efforts, the Bank may at its discretion: 
      a) Allow Service provider to continue its efforts to make corrections; or 
b) Accept the Deliverable with its Deficiencies and reach agreement with 
Service provider on an equitable reduction to Service provider’s Charges 
for developing such Deliverable to reflect the uncorrected Deficiencies; 
or 
c) Terminate this Agreement for cause in accordance with Clause 16
 except 
that the Bank is under no obligation to provide Service provider any"
emp_001.txt,70,rental,maintenance,"Client may request Agency to cancel or amend any creatives , campaign 
schedules or work in progress forming part of the Services."
emp_001.txt,70,service,scope_of_work,"Client may request Agency to cancel or amend any creatives , campaign 
schedules or work in progress forming part of the Services."
emp_001.txt,72,employment,obligations,The Service Provider shall identify and document the risk in delivering the services.
emp_001.txt,72,service,scope_of_work,The Service Provider shall identify and document the risk in delivering the services.
emp_001.txt,73,employment,obligations,"Service Provider shall identify the methodology to monitor and prevent the risk, 
and shall also document the steps taken to manage the impact of the risks."
emp_001.txt,74,employment,obligations,"3.5 Service Request 
Service Provider shall dispense the service request in accordance with terms 
mentioned in Annexure B (TAT Chart) under this agreement."
emp_001.txt,78,employment,obligations,"3.7 Service Complaints 
The service complaint shall be addressed as enclosed in Annexure C."
emp_001.txt,79,employment,obligations,The complaint shall be acknowledged by the Service Provider in 24 Working Hours.
emp_001.txt,81,employment,obligations,"Service Provider shall be solely liable & responsible for compliance of applicable 
Labour Laws in respect of its employee, agents, representatives and sub-Contractors 
(if allowed) and in particular laws relating to terminal benefits such as Pension, 
Gratuity, Provident Fund, Bonus or other benefits to which they may be entitled and 
the laws relating to Contract Labour, Minimum Wages, etc., and the Bank shall have 
no liability in these regards."
emp_001.txt,81,employment,severance,"Service Provider shall be solely liable & responsible for compliance of applicable 
Labour Laws in respect of its employee, agents, representatives and sub-Contractors 
(if allowed) and in particular laws relating to terminal benefits such as Pension, 
Gratuity, Provident Fund, Bonus or other benefits to which they may be entitled and 
the laws relating to Contract Labour, Minimum Wages, etc., and the Bank shall have 
no liability in these regards."
emp_001.txt,81,service,indemnity,"Service Provider shall be solely liable & responsible for compliance of applicable 
Labour Laws in respect of its employee, agents, representatives and sub-Contractors 
(if allowed) and in particular laws relating to terminal benefits such as Pension, 
Gratuity, Provident Fund, Bonus or other benefits to which they may be entitled and 
the laws relating to Contract Labour, Minimum Wages, etc., and the Bank shall have 
no liability in these regards."
emp_001.txt,82,service,indemnity,"Further, the Service Provider would indemnify/make good 
for the losses to the Bank for non-compliance or any claims against the Bank arising 
out of any non-compliance as above."
emp_001.txt,84,service,payment_terms,"Retainership Fees 
The agency will be paid retainership fees at the end of every month."
emp_001.txt,85,employment,obligations,"All the 
payments shall be subject to deduction of deduction of TDS/any other statutory 
levies as applicable."
emp_001.txt,85,service,payment_terms,"All the 
payments shall be subject to deduction of deduction of TDS/any other statutory 
levies as applicable."
emp_001.txt,86,employment,obligations,"The Bank has the sole discretion to pay only for the services they undertake and 
may choose to discontinue services for any one or all jobs listed in the scope of 
work."
emp_001.txt,86,service,scope_of_work,"The Bank has the sole discretion to pay only for the services they undertake and 
may choose to discontinue services for any one or all jobs listed in the scope of 
work."
emp_001.txt,87,employment,obligations,"However, this clause shall not apply to those Services that have already been 
rendered by the Service Provider and payments for the same must be duly made 
by the Bank based on the agreed timelines, terms and conditions detailed under 
this Agreement."
emp_001.txt,87,service,scope_of_work,"However, this clause shall not apply to those Services that have already been 
rendered by the Service Provider and payments for the same must be duly made 
by the Bank based on the agreed timelines, terms and conditions detailed under 
this Agreement."
emp_001.txt,87,service,payment_terms,"However, this clause shall not apply to those Services that have already been 
rendered by the Service Provider and payments for the same must be duly made 
by the Bank based on the agreed timelines, terms and conditions detailed under 
this Agreement."
emp_001.txt,88,employment,obligations,"4.1 All duties and taxes, if any, which may be levied, shall be borne by the 
Service Provider and Bank shall not be liable for the same."
emp_001.txt,89,employment,obligations,"All expenses, stamp 
duty and other charges/expenses in connection with execution of this 
Agreement shall be borne by Service Provider."
emp_001.txt,89,service,payment_terms,"All expenses, stamp 
duty and other charges/expenses in connection with execution of this 
Agreement shall be borne by Service Provider."
emp_001.txt,90,employment,obligations,"4.2 Service Provider shall provide a clear description quantifying the service 
element and goods element in the invoices generated by them."
emp_001.txt,90,service,payment_terms,"4.2 Service Provider shall provide a clear description quantifying the service 
element and goods element in the invoices generated by them."
emp_001.txt,91,service,payment_terms,"4.3 Payments: The Bank will pay properly submitted valid invoices within 
reasonable period but not exceeding 60 days after its receipt thereof."
emp_001.txt,92,employment,notice_period,"If the 
Bank defaults and/or delays in making timely payments towards invoices raised 
by the Agency for a consecutive period of 3 months, the Agency has the right 
to pause the campaigns without any prior notice."
emp_001.txt,92,rental,maintenance,"If the 
Bank defaults and/or delays in making timely payments towards invoices raised 
by the Agency for a consecutive period of 3 months, the Agency has the right 
to pause the campaigns without any prior notice."
emp_001.txt,92,service,payment_terms,"If the 
Bank defaults and/or delays in making timely payments towards invoices raised 
by the Agency for a consecutive period of 3 months, the Agency has the right 
to pause the campaigns without any prior notice."
emp_001.txt,92,service,force_majeure,"If the 
Bank defaults and/or delays in making timely payments towards invoices raised 
by the Agency for a consecutive period of 3 months, the Agency has the right 
to pause the campaigns without any prior notice."
emp_001.txt,93,employment,obligations,"All payments shall be made 
in Indian Rupees 
4.4 The Agency will submit the invoices complete in all respects, on the last 
working day of every month for necessary payment of the commission/agency 
fee."
emp_001.txt,93,service,payment_terms,"All payments shall be made 
in Indian Rupees 
4.4 The Agency will submit the invoices complete in all respects, on the last 
working day of every month for necessary payment of the commission/agency 
fee."
emp_001.txt,94,service,payment_terms,"The invoice should be supported with the list of work initiated /complete 
during the month."
emp_001.txt,95,service,payment_terms,"There will be no additional remuneration towards the delayed 
payments."
emp_001.txt,95,service,force_majeure,"There will be no additional remuneration towards the delayed 
payments."
emp_001.txt,97,service,dispute_resolution,"4.4.2 A reconciliation sheet pertaining to the bills will be submitted every 
month as well as all necessary supporting documents for which the bills 
are submitted."
emp_001.txt,98,employment,obligations,"The Tax component shall be payable as applicable and as 
per actuals."
emp_001.txt,99,service,payment_terms,"9 
4.4.3 The Bank may withhold payment of any charges that it disputes in 
good faith and may set-off penalty amount and any other amount which 
Service provider owes the Bank against charges payable to Service"
emp_001.txt,99,service,dispute_resolution,"9 
4.4.3 The Bank may withhold payment of any charges that it disputes in 
good faith and may set-off penalty amount and any other amount which 
Service provider owes the Bank against charges payable to Service"
emp_001.txt,102,service,warranties,Performance Guarantee and Penalties
emp_001.txt,103,employment,obligations,"5.1 
The Service Provider shall furnish a performance guarantee for an 
amount   of INR."
emp_001.txt,103,service,warranties,"5.1 
The Service Provider shall furnish a performance guarantee for an 
amount   of INR."
emp_001.txt,105,employment,obligations,"5.2 
If at any time during performance of the Contract, the Service Provider 
shall encounter unexpected conditions impeding timely completion of the 
Services under the Agreement and performance of the services, the Service 
Provider shall promptly notify the Bank in writing of the fact of the delay, its likely 
duration and its cause(s)."
emp_001.txt,105,service,scope_of_work,"5.2 
If at any time during performance of the Contract, the Service Provider 
shall encounter unexpected conditions impeding timely completion of the 
Services under the Agreement and performance of the services, the Service 
Provider shall promptly notify the Bank in writing of the fact of the delay, its likely 
duration and its cause(s)."
emp_001.txt,106,employment,notice_period,"As soon as practicable, after  receipt of the Service 
Provider’s notice, the Bank shall evaluate the situation and may at its discretion 
extend the Service Provider’s time for performance, in which case the extension 
shall be ratified by the Parties by amendment of the Agreement."
emp_001.txt,106,employment,obligations,"As soon as practicable, after  receipt of the Service 
Provider’s notice, the Bank shall evaluate the situation and may at its discretion 
extend the Service Provider’s time for performance, in which case the extension 
shall be ratified by the Parties by amendment of the Agreement."
emp_001.txt,107,employment,obligations,"5.3 
Performance of the obligations under the Agreement shall be made by 
the Service Provider in accordance with the time schedule specified in this 
Agreement."
emp_001.txt,108,employment,obligations,"5.4 
The Service Provider shall be liable to pay penalty as per Clause 24 and 
the mutually agreed TAT sheet (annexed hereto and as updated from time to 
time).in respect of any delay beyond the permitted period in providing the 
Services and which are solely attributable to the Service Provider."
emp_001.txt,108,service,scope_of_work,"5.4 
The Service Provider shall be liable to pay penalty as per Clause 24 and 
the mutually agreed TAT sheet (annexed hereto and as updated from time to 
time).in respect of any delay beyond the permitted period in providing the 
Services and which are solely attributable to the Service Provider."
emp_001.txt,109,employment,obligations,"No penalty 
shall be levied in case of delay(s) in deliverables or performance of the contract 
for the reasons not attributable to the Service Provider."
emp_001.txt,109,service,scope_of_work,"No penalty 
shall be levied in case of delay(s) in deliverables or performance of the contract 
for the reasons not attributable to the Service Provider."
emp_001.txt,111,employment,obligations,LIABILITIES/OBLIGATION
emp_001.txt,112,employment,obligations,"6.1 The Bank’s Duties /Responsibility  
(i) 
Processing and Authorizing invoices 
(ii) Providing Brand Guidelines 
(iii) Approving creatives for online and offline media  etc."
emp_001.txt,112,service,payment_terms,"6.1 The Bank’s Duties /Responsibility  
(i) 
Processing and Authorizing invoices 
(ii) Providing Brand Guidelines 
(iii) Approving creatives for online and offline media  etc."
emp_001.txt,113,service,scope_of_work,"(iv) Client Materials, Data and all information supplied to Agency in relation to 
Client’s products and services before and during the Term will be true, accurate, 
complete, up-to-date and not misleading."
emp_001.txt,114,employment,obligations,"Without prejudice to Client’s responsibility and Agency’s other rights and remedies, 
Agency and clients are to advise each other if, any one is of the opinion, that such 
action may result in violation of any applicable law, regulation, guideline or code of 
practice."
emp_001.txt,114,service,governing_law,"Without prejudice to Client’s responsibility and Agency’s other rights and remedies, 
Agency and clients are to advise each other if, any one is of the opinion, that such 
action may result in violation of any applicable law, regulation, guideline or code of 
practice."
emp_001.txt,115,service,scope_of_work,"6.2 Service Provider Duties 
(i) Service Delivery responsibilities 
(a) To adhere to the service levels documented in this Agreement and the attached 
SOW."
emp_001.txt,115,service,service_levels,"6.2 Service Provider Duties 
(i) Service Delivery responsibilities 
(a) To adhere to the service levels documented in this Agreement and the attached 
SOW."
emp_001.txt,116,rental,rent_terms,"(b) Abide by all reasonable directives issued by the Bank, including those set forth 
in the Bank’s then-current standards, policies and procedures (to the extent 
applicable), all on- site rules of behavior, work schedules, security procedures and 
other standards, policies and procedures as established by the Bank from time to 
time."
emp_001.txt,117,employment,obligations,"(ii) Security Responsibility 
(a) To maintain the confidentiality of the Bank's resources and other intellectual 
property rights."
emp_001.txt,117,employment,confidentiality,"(ii) Security Responsibility 
(a) To maintain the confidentiality of the Bank's resources and other intellectual 
property rights."
emp_001.txt,117,nda,confidentiality,"(ii) Security Responsibility 
(a) To maintain the confidentiality of the Bank's resources and other intellectual 
property rights."
emp_001.txt,119,service,warranties,REPRESENTATIONS & WARRANTIES
emp_001.txt,119,service,force_majeure,REPRESENTATIONS & WARRANTIES
emp_001.txt,120,employment,obligations,"7.1 Service Provider shall assume responsibility under all applicable including, 
Labour Laws for its employees, and also hold the Bank harmless from any direct and 
actual loss, expense, damage or personal injury, death and any claim for payment 
of compensation of its employees, salary, retirement benefits, or any other benefits   
asserted   by   an employee  of the Service Provider, and/or any claim arising out 
of alleged infringement of intellectual property rights or other proprietary right of any 
third party arising out of ‘Service Provider’s performance of Services hereunder."
emp_001.txt,120,employment,confidentiality,"7.1 Service Provider shall assume responsibility under all applicable including, 
Labour Laws for its employees, and also hold the Bank harmless from any direct and 
actual loss, expense, damage or personal injury, death and any claim for payment 
of compensation of its employees, salary, retirement benefits, or any other benefits   
asserted   by   an employee  of the Service Provider, and/or any claim arising out 
of alleged infringement of intellectual property rights or other proprietary right of any 
third party arising out of ‘Service Provider’s performance of Services hereunder."
emp_001.txt,120,nda,intellectual_property,"7.1 Service Provider shall assume responsibility under all applicable including, 
Labour Laws for its employees, and also hold the Bank harmless from any direct and 
actual loss, expense, damage or personal injury, death and any claim for payment 
of compensation of its employees, salary, retirement benefits, or any other benefits   
asserted   by   an employee  of the Service Provider, and/or any claim arising out 
of alleged infringement of intellectual property rights or other proprietary right of any 
third party arising out of ‘Service Provider’s performance of Services hereunder."
emp_001.txt,120,service,scope_of_work,"7.1 Service Provider shall assume responsibility under all applicable including, 
Labour Laws for its employees, and also hold the Bank harmless from any direct and 
actual loss, expense, damage or personal injury, death and any claim for payment 
of compensation of its employees, salary, retirement benefits, or any other benefits   
asserted   by   an employee  of the Service Provider, and/or any claim arising out 
of alleged infringement of intellectual property rights or other proprietary right of any 
third party arising out of ‘Service Provider’s performance of Services hereunder."
emp_001.txt,120,service,payment_terms,"7.1 Service Provider shall assume responsibility under all applicable including, 
Labour Laws for its employees, and also hold the Bank harmless from any direct and 
actual loss, expense, damage or personal injury, death and any claim for payment 
of compensation of its employees, salary, retirement benefits, or any other benefits   
asserted   by   an employee  of the Service Provider, and/or any claim arising out 
of alleged infringement of intellectual property rights or other proprietary right of any 
third party arising out of ‘Service Provider’s performance of Services hereunder."
emp_001.txt,121,employment,termination,"7.2 Each party represents and warrants that it has all requisite power and 
authorization to enter into and perform this Agreement and that nothing contained 
herein or required in the performance hereof conflict or will conflict with or give rise 
to a breach or default under, or permit any person or entity to terminate, any contract 
or instrument to which the party is bound."
emp_001.txt,121,service,force_majeure,"7.2 Each party represents and warrants that it has all requisite power and 
authorization to enter into and perform this Agreement and that nothing contained 
herein or required in the performance hereof conflict or will conflict with or give rise 
to a breach or default under, or permit any person or entity to terminate, any contract 
or instrument to which the party is bound."
