file_name,paragraph_index,agreement_type,clause_type,clause_text
emp_002.txt,24,employment,obligations,"Without limiting the generality of the foregoing, you represent and covenant that you have not, and shall not,
at any time, during your employment with the Company, pay, give, or offer or promise to pay or give, any money or any
other thing of value, directly or indirectly, to, or for the benefit of: (i) any public servant, government official, political party
or candidate for political office; or (ii) any other person, firm, corporation or other entity, with knowledge that some, or all
of that money, or other thing of value will be paid, given, offered or promised to a public servant, government official,
political party or candidate for political office, for the purpose of obtaining or retaining any business, or to obtain any other
unfair advantage, in connection with the Company's business."
emp_002.txt,25,employment,leave_policy,"Leave and Holidays
You will be eligible to the leaves and holidays in accordance with the policy of the Company as may be declared from
time to time."
emp_002.txt,26,employment,probation_period,"Probation Period
You will be on probation for a period of 6 (Six) months from the date of your joining the Company, where after, if your
services are found satisfactory, you will be confirmed by means of a written intimation."
emp_002.txt,26,service,scope_of_work,"Probation Period
You will be on probation for a period of 6 (Six) months from the date of your joining the Company, where after, if your
services are found satisfactory, you will be confirmed by means of a written intimation."
emp_002.txt,27,employment,termination,"During the probationary period
your employment can be terminated by the Company as per applicable law."
emp_002.txt,27,employment,probation_period,"During the probationary period
your employment can be terminated by the Company as per applicable law."
emp_002.txt,27,service,governing_law,"During the probationary period
your employment can be terminated by the Company as per applicable law."
emp_002.txt,28,employment,probation_period,"The Company reserves the right to reduce,
dispense with or extend your probation period at its absolute discretion."
emp_002.txt,29,employment,notice_period,"During the period of probation, your services shall be terminable by giving one month’s notice or one month’s basic pay
in lieu thereof on either side at the sole discretion of the Company management."
emp_002.txt,29,employment,obligations,"During the period of probation, your services shall be terminable by giving one month’s notice or one month’s basic pay
in lieu thereof on either side at the sole discretion of the Company management."
emp_002.txt,29,employment,probation_period,"During the period of probation, your services shall be terminable by giving one month’s notice or one month’s basic pay
in lieu thereof on either side at the sole discretion of the Company management."
emp_002.txt,29,service,scope_of_work,"During the period of probation, your services shall be terminable by giving one month’s notice or one month’s basic pay
in lieu thereof on either side at the sole discretion of the Company management."
emp_002.txt,30,employment,obligations,"Duties and Responsibilities
You shall perform the duties and undertake responsibilities within the mandate of work place and office policies of the
Company, as modified from time to time, at the discretion of the Company, and shall use sincere and dedicated efforts to
effectively carry out all duties and responsibilities assigned to you by the manager/supervisor and others authorized by
the Company to assign such duties and responsibilities."
emp_002.txt,30,service,scope_of_work,"Duties and Responsibilities
You shall perform the duties and undertake responsibilities within the mandate of work place and office policies of the
Company, as modified from time to time, at the discretion of the Company, and shall use sincere and dedicated efforts to
effectively carry out all duties and responsibilities assigned to you by the manager/supervisor and others authorized by
the Company to assign such duties and responsibilities."
emp_002.txt,31,employment,obligations,"You agree that you shall not at any time during the term of this Agreement, without the prior written consent of the
Tekion India Private Limited | #680, Fortuna-1, 8th Main, 15th Cross, JP Nagar 2nd Phase, Bangalore -560078, India
www.tekion.com | www.linkedin.com/company/tekion/ | @tekioncorp | CIN: U72500KA2016FTC093023
Company, be engaged, employed, concerned or interested, directly or indirectly, in any other employment, business or
occupation that may conflict with your duties to the Company."
emp_002.txt,32,employment,confidentiality,"Employee Invention Assignment and Confidentiality Agreement
As a condition of your employment with the Company, on or prior to joining, you will be required to execute with the
Company, an Employee Invention Assignment and Confidentiality Agreement, as per a draft provided by the Company."
emp_002.txt,32,nda,confidentiality,"Employee Invention Assignment and Confidentiality Agreement
As a condition of your employment with the Company, on or prior to joining, you will be required to execute with the
Company, an Employee Invention Assignment and Confidentiality Agreement, as per a draft provided by the Company."
emp_002.txt,33,employment,termination,"The Company reserves the right to terminate your employment in case of any breach or non-compliance on your part of
the terms of such agreement."
emp_002.txt,36,employment,obligations,"By accepting our offer, you expressly consent to the following: (i) the collection, use,
processing and storage of your SPDI; (ii) the transfer worldwide of your SPDI held by the Company to other employees
and offices of the Company’s worldwide organisation and to third parties where disclosure to such third parties is required
in the normal course of business or by law; (iii) that you shall have read and understood the Company’s privacy policy, as
and when implemented, in relation to the collection, processing, use, storage and transfer of SPDI and you agree to the
terms thereof; (iv) use of your personal images and voices in marketing material, videos, etc.; and (v) treating any personal
data to which you have access in the course of your employment strictly in accordance with Company policies and
procedures and not using any such data other than in connection with and except to the extent necessary for the purposes
for which it was disclosed to you."
emp_002.txt,36,employment,confidentiality,"By accepting our offer, you expressly consent to the following: (i) the collection, use,
processing and storage of your SPDI; (ii) the transfer worldwide of your SPDI held by the Company to other employees
and offices of the Company’s worldwide organisation and to third parties where disclosure to such third parties is required
in the normal course of business or by law; (iii) that you shall have read and understood the Company’s privacy policy, as
and when implemented, in relation to the collection, processing, use, storage and transfer of SPDI and you agree to the
terms thereof; (iv) use of your personal images and voices in marketing material, videos, etc.; and (v) treating any personal
data to which you have access in the course of your employment strictly in accordance with Company policies and
procedures and not using any such data other than in connection with and except to the extent necessary for the purposes
for which it was disclosed to you."
emp_002.txt,36,nda,confidentiality,"By accepting our offer, you expressly consent to the following: (i) the collection, use,
processing and storage of your SPDI; (ii) the transfer worldwide of your SPDI held by the Company to other employees
and offices of the Company’s worldwide organisation and to third parties where disclosure to such third parties is required
in the normal course of business or by law; (iii) that you shall have read and understood the Company’s privacy policy, as
and when implemented, in relation to the collection, processing, use, storage and transfer of SPDI and you agree to the
terms thereof; (iv) use of your personal images and voices in marketing material, videos, etc.; and (v) treating any personal
data to which you have access in the course of your employment strictly in accordance with Company policies and
procedures and not using any such data other than in connection with and except to the extent necessary for the purposes
for which it was disclosed to you."
emp_002.txt,38,employment,termination,"Terms of Termination of Employment
Following the successful completion of your probationary period, either party can terminate this employment by serving
a notice of one month on the other."
emp_002.txt,38,employment,notice_period,"Terms of Termination of Employment
Following the successful completion of your probationary period, either party can terminate this employment by serving
a notice of one month on the other."
emp_002.txt,38,employment,probation_period,"Terms of Termination of Employment
Following the successful completion of your probationary period, either party can terminate this employment by serving
a notice of one month on the other."
emp_002.txt,38,rental,termination,"Terms of Termination of Employment
Following the successful completion of your probationary period, either party can terminate this employment by serving
a notice of one month on the other."
emp_002.txt,39,employment,termination,"The Company may, at its sole option, pay salary in lieu of the notice period to terminate
employment with immediate effect."
emp_002.txt,39,employment,notice_period,"The Company may, at its sole option, pay salary in lieu of the notice period to terminate
employment with immediate effect."
emp_002.txt,40,employment,termination,"The Company reserves the right to terminate your employment immediately without notice or payment in lieu of notice if
you are found guilty of misconduct or negligence or have committed any breach of the terms and conditions of this offer."
emp_002.txt,40,employment,notice_period,"The Company reserves the right to terminate your employment immediately without notice or payment in lieu of notice if
you are found guilty of misconduct or negligence or have committed any breach of the terms and conditions of this offer."
emp_002.txt,40,service,payment_terms,"The Company reserves the right to terminate your employment immediately without notice or payment in lieu of notice if
you are found guilty of misconduct or negligence or have committed any breach of the terms and conditions of this offer."
emp_002.txt,41,employment,termination,"Consequences of Termination of Employment
You hereby agree that upon termination of this Agreement by either of the Company or you, you shall return all the
properties belonging to the Company in its possession as per the instructions of the Company and hand over charge to
the designated representative of the Company."
emp_002.txt,41,employment,obligations,"Consequences of Termination of Employment
You hereby agree that upon termination of this Agreement by either of the Company or you, you shall return all the
properties belonging to the Company in its possession as per the instructions of the Company and hand over charge to
the designated representative of the Company."
emp_002.txt,41,rental,termination,"Consequences of Termination of Employment
You hereby agree that upon termination of this Agreement by either of the Company or you, you shall return all the
properties belonging to the Company in its possession as per the instructions of the Company and hand over charge to
the designated representative of the Company."
emp_002.txt,42,employment,termination,"You also agree that failure to return the property of the Company upon
termination shall be deemed to be criminal breach of trust."
emp_002.txt,42,employment,obligations,"You also agree that failure to return the property of the Company upon
termination shall be deemed to be criminal breach of trust."
emp_002.txt,42,rental,termination,"You also agree that failure to return the property of the Company upon
termination shall be deemed to be criminal breach of trust."
emp_002.txt,43,employment,obligations,"Governing Law and Jurisdiction
Your employment with the Company shall be governed and construed in accordance with the laws of India."
emp_002.txt,43,service,governing_law,"Governing Law and Jurisdiction
Your employment with the Company shall be governed and construed in accordance with the laws of India."
emp_002.txt,44,service,governing_law,"The Company
and you irrevocably submit to the exclusive jurisdiction of competent courts situated at Bangalore and waive any objection
Tekion India Private Limited | #680, Fortuna-1, 8th Main, 15th Cross, JP Nagar 2nd Phase, Bangalore -560078, India
www.tekion.com | www.linkedin.com/company/tekion/ | @tekioncorp | CIN: U72500KA2016FTC093023
to such proceedings on grounds of venue or on the grounds that the proceedings have been brought in an inconvenient
forum."
emp_002.txt,45,employment,confidentiality,"This offer of employment and your commencement and continuation of employment with the Company is conditional
upon:
(a) where relevant, the obtaining of all required employment and/or visa approvals from the relevant government
authorities to enable you to work with the Company;
(b) Company’s satisfaction with the results of any required reference and background checks as well as verification of your
employment and salary history; and
(c) your full and complete disclosure to the Company of any and all agreements (non-competition, non-solicitation,
employment, confidentiality or otherwise) with any prior employer, clients, principals, partners or others which in any
way limit you either contractually or otherwise from engaging in any business activities required or contemplated by
the Company in this offer of employment."
emp_002.txt,45,nda,confidentiality,"This offer of employment and your commencement and continuation of employment with the Company is conditional
upon:
(a) where relevant, the obtaining of all required employment and/or visa approvals from the relevant government
authorities to enable you to work with the Company;
(b) Company’s satisfaction with the results of any required reference and background checks as well as verification of your
employment and salary history; and
(c) your full and complete disclosure to the Company of any and all agreements (non-competition, non-solicitation,
employment, confidentiality or otherwise) with any prior employer, clients, principals, partners or others which in any
way limit you either contractually or otherwise from engaging in any business activities required or contemplated by
the Company in this offer of employment."
emp_002.txt,46,employment,termination,"Any false information provided by you or at your request may result in the Company’s withdrawal of this offer or immediate
termination of your employment with no payment in lieu of notice or any other compensation to you."
emp_002.txt,46,employment,notice_period,"Any false information provided by you or at your request may result in the Company’s withdrawal of this offer or immediate
termination of your employment with no payment in lieu of notice or any other compensation to you."
emp_002.txt,46,rental,termination,"Any false information provided by you or at your request may result in the Company’s withdrawal of this offer or immediate
termination of your employment with no payment in lieu of notice or any other compensation to you."
emp_002.txt,46,service,payment_terms,"Any false information provided by you or at your request may result in the Company’s withdrawal of this offer or immediate
termination of your employment with no payment in lieu of notice or any other compensation to you."
emp_002.txt,47,service,force_majeure,"We are pleased to have you as a member of the Company, and we look forward to working with you."
emp_002.txt,48,service,force_majeure,"We hope you will
find the Company a great and rewarding place to be."
emp_002.txt,49,employment,confidentiality,"To indicate your acceptance of this offer, please review, sign and return one copy of this offer letter along with the signed
Tekion Employee Invention Assignment and Confidentiality Agreement."
emp_002.txt,49,nda,confidentiality,"To indicate your acceptance of this offer, please review, sign and return one copy of this offer letter along with the signed
Tekion Employee Invention Assignment and Confidentiality Agreement."
emp_002.txt,52,employment,confidentiality,"You are required to treat this offer letter and its contents as strictly confidential and should not disclose the same to any
person or entity (except to your advisors, attorneys and accountants) without our prior written consent."
emp_002.txt,52,nda,confidentiality,"You are required to treat this offer letter and its contents as strictly confidential and should not disclose the same to any
person or entity (except to your advisors, attorneys and accountants) without our prior written consent."
emp_002.txt,54,service,scope_of_work,"Best regards,
Sowmya Mallaiah
Director - Human Resources, Tekion India Private Limited"
emp_003.txt,4,service,scope_of_work,"Your job functions and responsibilities will be explained and advised to
you by your Departmental Head or any person nominated by him/her."
emp_003.txt,6,service,scope_of_work,"It is expected that you will discharge your assigned responsibilities with
its highest standard of performance, quality, integrity, and discipline."
emp_003.txt,8,employment,probation_period,"You will be on probation for a period of 6 months from the date of your
joining."
emp_003.txt,9,employment,probation_period,"The probation period may be extended for such terms as may be
considered appropriate by the Management."
emp_003.txt,10,employment,probation_period,"Upon satisfactory
completion of your probation, your services will be confirmed by written order
of the Company."
emp_003.txt,10,service,scope_of_work,"Upon satisfactory
completion of your probation, your services will be confirmed by written order
of the Company."
emp_003.txt,11,employment,probation_period,(In probation period casual Leave will not be counted).
emp_003.txt,11,employment,leave_policy,(In probation period casual Leave will not be counted).
emp_003.txt,13,employment,obligations,"You shall, while in the services of the company, devote your full time and
attention exclusively for the Company’s work and responsibilities
assigned to you."
emp_003.txt,13,service,scope_of_work,"You shall, while in the services of the company, devote your full time and
attention exclusively for the Company’s work and responsibilities
assigned to you."
emp_003.txt,14,employment,obligations,"You shall not engage in any other commercial/business
pursuit, either part time or otherwise, for any monetary gains."
emp_003.txt,16,employment,obligations,"You shall be obliged to follow the work process, technical standards,
protocols and general instructions issued thereof, and service rules of the
Company as in force and/or amended from time to time."
emp_003.txt,18,employment,termination,"If any information furnished or declaration given by you in regard to your
employment to the Company is found to be false or any material
information willfully suppressed, your appointment would be liable for
termination without any notice or compensation."
emp_003.txt,18,employment,notice_period,"If any information furnished or declaration given by you in regard to your
employment to the Company is found to be false or any material
information willfully suppressed, your appointment would be liable for
termination without any notice or compensation."
emp_003.txt,18,rental,termination,"If any information furnished or declaration given by you in regard to your
employment to the Company is found to be false or any material
information willfully suppressed, your appointment would be liable for
termination without any notice or compensation."
emp_003.txt,18,service,payment_terms,"If any information furnished or declaration given by you in regard to your
employment to the Company is found to be false or any material
information willfully suppressed, your appointment would be liable for
termination without any notice or compensation."
emp_003.txt,22,employment,notice_period,"In case you want to discontinue your service, you must serve 60 days
prior written notice of your intension to do so."
emp_003.txt,24,employment,termination,"In case the company wants to terminate your service, the company will
provide you 15 days prior written notice."
emp_003.txt,24,employment,notice_period,"In case the company wants to terminate your service, the company will
provide you 15 days prior written notice."
emp_003.txt,29,employment,notice_period,"About holiday list & Rules of the office:- you can get the details from your
HR Manager or Office notice board."
emp_003.txt,29,employment,leave_policy,"About holiday list & Rules of the office:- you can get the details from your
HR Manager or Office notice board."
emp_003.txt,30,service,force_majeure,"We look forward to working together to build a successful business and
career."
emp_003.txt,31,service,force_majeure,"Your sincerely,
Dipak Tewary (CEO)
Reddensoft Infotech Pvt."
emp_004.txt,0,service,scope_of_work,"September 28, 2021
Ekta Shukla
8/1 North Avenue, A-Zone,
Paschim Burdwan,
Durgapur-713204
Dear Ekta,
GOC Services India Private Limited (“Company” or “GOC”) is pleased to offer you employment
as Customer Support Senior Associate with the Company on the following terms and conditions."
emp_004.txt,1,employment,notice_period,"This offer and your continued employment is conditional upon you
(i) demonstrating that you have a valid right to work in India at all times during your employment
and maintaining in force any necessary visas, permits, registrations or licences to enable you to
lawfully work for the Company in India;
(ii) successfully completing all background checks required by the Company from time to time,
including criminal checks and verification of your employment history;
(iii) providing satisfactory written evidence, on request, that you have obtained all relevant
qualifications (including relevant educational qualifications) required for the role;
(iv) you reporting for work as instructed by GOC on the Commencement Date, as defined
below; and
(v) at least 10 working days prior to the Commencement Date (a) providing a copy of your
Aadhaar card and PAN card to the Company or (b) furnishing to the Company a copy of an
application made by you to the relevant authorities to obtain such cards."
emp_004.txt,2,employment,termination,"The Company reserves the right to withdraw this offer (before the Commencement Date, as
defined below) or terminate your employment (if you have already commenced work) if you are
unable to meet any of the above conditions, including if any data provided as a part of the
background checks is found to be factually incorrect, or if any of the checks are found to be
unsatisfactory in the Company’s sole discretion, or if the Company finds that you have not
provided information relevant for the checks."
emp_004.txt,3,employment,confidentiality,"For Google Services India Private Limited
By
Sachin Pande
HR Business Partner Senior Manager, GOC
AGREED AND EXECUTED
{{CANDIDATE_SIGNATURE}}
Ekta Shukla
Date: {{CANDIDATE_SIGNATURE_DATE}}
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
September 28, 2021
GOC Confidential • 2
CONTRACT OF EMPLOYMENT
This contract of employment (“Agreement”) is made and entered into between GOC Services
India Private Limited, with its registered place of business at Meenakshi Technova , Survey No:
116, 117, 119, 128/AA and 129 Road No."
emp_004.txt,3,nda,confidentiality,"For Google Services India Private Limited
By
Sachin Pande
HR Business Partner Senior Manager, GOC
AGREED AND EXECUTED
{{CANDIDATE_SIGNATURE}}
Ekta Shukla
Date: {{CANDIDATE_SIGNATURE_DATE}}
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
September 28, 2021
GOC Confidential • 2
CONTRACT OF EMPLOYMENT
This contract of employment (“Agreement”) is made and entered into between GOC Services
India Private Limited, with its registered place of business at Meenakshi Technova , Survey No:
116, 117, 119, 128/AA and 129 Road No."
emp_004.txt,3,service,scope_of_work,"For Google Services India Private Limited
By
Sachin Pande
HR Business Partner Senior Manager, GOC
AGREED AND EXECUTED
{{CANDIDATE_SIGNATURE}}
Ekta Shukla
Date: {{CANDIDATE_SIGNATURE_DATE}}
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
September 28, 2021
GOC Confidential • 2
CONTRACT OF EMPLOYMENT
This contract of employment (“Agreement”) is made and entered into between GOC Services
India Private Limited, with its registered place of business at Meenakshi Technova , Survey No:
116, 117, 119, 128/AA and 129 Road No."
emp_004.txt,6,employment,termination,"1.b Subject to the Company’s rights to terminate your employment pursuant to this Agreement
or applicable law, the term of your employment is intended to be indefinite."
emp_004.txt,6,service,governing_law,"1.b Subject to the Company’s rights to terminate your employment pursuant to this Agreement
or applicable law, the term of your employment is intended to be indefinite."
emp_004.txt,8,employment,probation_period,"1.d You will initially be on probation for a period of 180 calendar days from the Commencement
Date and ending on May 21, 2022 (“Probationary Period”), after which your performance and
conduct will be reviewed and if found to be satisfactory, your appointment will continue on the
terms set out in this Agreement."
emp_004.txt,10,employment,probation_period,"If
your performance or conduct is found to be unsatisfactory, the Company may in its sole
discretion extend your probation for up to three additional months."
emp_004.txt,11,employment,termination,"During the period of
probation, your employment may be terminated by the Company without notice or with notice
required by law as then in effect, whichever is greater, or payment of base salary in lieu of
notice."
emp_004.txt,11,employment,notice_period,"During the period of
probation, your employment may be terminated by the Company without notice or with notice
required by law as then in effect, whichever is greater, or payment of base salary in lieu of
notice."
emp_004.txt,11,employment,probation_period,"During the period of
probation, your employment may be terminated by the Company without notice or with notice
required by law as then in effect, whichever is greater, or payment of base salary in lieu of
notice."
emp_004.txt,11,service,payment_terms,"During the period of
probation, your employment may be terminated by the Company without notice or with notice
required by law as then in effect, whichever is greater, or payment of base salary in lieu of
notice."
emp_004.txt,15,employment,obligations,"However
you may be required to work at any other Company premises or to undertake business travel for
the performance of your duties."
emp_004.txt,16,employment,termination,"2.c Under the terms of this Agreement, and without the need to terminate the employment
relationship or to enter into a new agreement, the Company is permitted to assign you additional
tasks, to modify or remove your assigned duties, to change your reporting lines or to change the
place of your employment without additional compensation to you."
emp_004.txt,16,service,payment_terms,"2.c Under the terms of this Agreement, and without the need to terminate the employment
relationship or to enter into a new agreement, the Company is permitted to assign you additional
tasks, to modify or remove your assigned duties, to change your reporting lines or to change the
place of your employment without additional compensation to you."
emp_004.txt,18,employment,confidentiality,"2.e You will not sell, distribute, publicly exhibit, circulate, transmit, e-mail, fax, export, convey,
duplicate, print or otherwise copy or reproduce any Internet advertisement or any material
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
GOC Confidential • 3
appearing at the URL associated with such advertisement that is the subject matter of such
advertisement or any part thereof."
emp_004.txt,18,nda,confidentiality,"2.e You will not sell, distribute, publicly exhibit, circulate, transmit, e-mail, fax, export, convey,
duplicate, print or otherwise copy or reproduce any Internet advertisement or any material
DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
GOC Confidential • 3
appearing at the URL associated with such advertisement that is the subject matter of such
advertisement or any part thereof."
emp_004.txt,19,employment,confidentiality,"In addition, you will not possess or provide any Internet
advertisements or related keywords, categories or other targeting mechanisms, Company
advertising technology, Company confidential information, Company intellectual property, or
derivative works of the foregoing to any third party."
emp_004.txt,19,nda,confidentiality,"In addition, you will not possess or provide any Internet
advertisements or related keywords, categories or other targeting mechanisms, Company
advertising technology, Company confidential information, Company intellectual property, or
derivative works of the foregoing to any third party."
emp_004.txt,19,nda,intellectual_property,"In addition, you will not possess or provide any Internet
advertisements or related keywords, categories or other targeting mechanisms, Company
advertising technology, Company confidential information, Company intellectual property, or
derivative works of the foregoing to any third party."
emp_004.txt,20,employment,leave_policy,"2.f The Company reserves the right to place you on administrative leave on full pay during the
course of any investigation or otherwise on legitimate business grounds in the Company’s
absolute discretion."
emp_004.txt,22,service,payment_terms,"Compensation
3.a Your base salary will be INR 413,000.00 per year payable according to local payroll
practices in accordance with the Compensation Breakdown set out in Appendix B."
emp_004.txt,24,service,payment_terms,"3.b You are eligible to receive certain allowances as part of your base salary, as indicated in the
Compensation Breakdown set out in Appendix B."
emp_004.txt,25,service,payment_terms,"3.c Your base salary and other compensation payments due to you in accordance with this
clause 3 will be paid by bank transfer, or by other means as determined by the Company, with
the timing of such payments to be advised to you and in accordance with the Company’s policy."
emp_004.txt,26,service,payment_terms,"3.d The payment of your base salary and any other compensation will be subject to any
deductions required by law from time to time, including without limitation the usual deductions
for tax and Provident Fund contributions."
emp_004.txt,27,employment,obligations,"Except for the taxes and contributions mandated by
law to be withheld by the Company or for the government filings required by law to be made by
the Company in connection with the salary and other compensation and benefits arising from
this employment, all other taxes and contributions and filings will be your responsibility and will
be made by you."
emp_004.txt,27,service,payment_terms,"Except for the taxes and contributions mandated by
law to be withheld by the Company or for the government filings required by law to be made by
the Company in connection with the salary and other compensation and benefits arising from
this employment, all other taxes and contributions and filings will be your responsibility and will
be made by you."
emp_004.txt,31,service,service_levels,"The payment of your bonus is subject to such statutory deductions as may
be required in accordance with applicable legislation in force from time to time."
emp_004.txt,31,service,payment_terms,"The payment of your bonus is subject to such statutory deductions as may
be required in accordance with applicable legislation in force from time to time."
emp_004.txt,34,employment,confidentiality,"DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
GOC Confidential • 4
4.b The Company will also provide you with health and risk insurance benefits in accordance
with the policies of the Company."
emp_004.txt,34,nda,confidentiality,"DocuSign Envelope ID: 7EB94388-BEB0-4811-84F8-14A212A371F0
GOC Confidential • 4
4.b The Company will also provide you with health and risk insurance benefits in accordance
with the policies of the Company."
emp_004.txt,35,service,payment_terms,"4.c The Company reserves the right to amend or discontinue all benefits provided to you in its
sole discretion and without compensation to you for such amendment or discontinuance."
emp_004.txt,36,employment,termination,"Employees are not entitled to any compensation for the loss, or prospective loss, of benefits
arising from any employment action taken by the Company, including, without limitation,
dismissal, and the Company’s rights to take such employment actions is not to be restricted or
fettered by the existence of any benefit policy."
